FHR_denoised,UC
132.75,8.0
132.75,5.5
132.25,6.0
132.75,12.0
132.75,20.0
133.5,15.5
133.5,12.5
135.5,10.5
135.5,10.0
136.75,16.0
135.75,21.0
135.75,17.5
134.75,14.0
134.75,13.5
135.75,14.5
135.75,18.5
135.0,21.5
134.5,18.0
134.5,16.5
133.75,14.5
133.75,16.0
133.5,21.5
133.5,23.0
131.5,19.0
131.5,17.0
131.5,16.0
130.75,16.5
130.75,20.0
129.0,20.0
129.25,17.5
129.25,16.5
130.0,16.0
130.0,20.0
130.5,20.0
130.5,17.5
131.5,16.0
131.5,15.0
130.75,16.5
132.0,19.5
132.0,19.0
132.5,17.0
132.5,16.5
131.5,15.5
131.5,17.0
131.5,19.0
131.5,17.5
131.0,15.5
131.0,14.5
131.75,15.5
130.5,16.5
130.5,16.5
130.75,16.0
130.75,14.5
129.5,13.5
129.5,17.5
127.25,25.5
127.25,30.0
126.75,21.5
126.75,18.5
127.5,17.5
127.5,16.5
129.25,17.0
129.25,19.0
129.25,19.5
126.25,19.5
126.25,17.5
126.25,14.0
126.25,12.0
124.5,11.0
124.5,12.0
121.75,14.0
121.75,18.0
122.25,19.5
122.25,13.5
123.0,12.0
123.0,12.5
123.0,13.0
123.0,13.5
122.0,16.5
122.0,17.5
125.25,13.0
125.25,13.0
125.75,12.0
125.75,12.5
125.0,13.5
125.0,16.0
126.75,14.0
129.5,12.5
129.5,12.0
132.25,11.0
132.25,12.0
128.75,14.5
128.75,15.5
132.25,12.5
132.25,12.0
131.0,10.5
131.5,9.0
131.5,9.0
132.0,8.5
132.0,8.5
130.75,8.5
130.75,8.0
130.0,8.0
130.0,10.0
129.25,9.0
129.25,8.0
128.5,6.5
128.5,7.5
126.75,10.5
126.75,11.5
125.5,11.0
125.5,10.0
127.0,8.5
125.25,9.0
125.25,11.0
125.25,13.5
125.25,17.0
128.5,23.0
128.5,26.0
128.0,28.5
128.0,17.0
130.75,16.0
130.75,16.0
132.0,15.5
131.5,15.0
131.5,14.0
129.5,14.0
129.5,14.5
129.25,13.5
129.25,14.0
128.75,11.5
128.75,12.0
126.5,11.0
126.5,9.0
125.25,8.0
125.25,7.5
125.0,7.5
125.0,7.5
124.25,7.0
124.25,6.0
123.5,6.5
123.5,7.5
127.75,6.0
130.75,5.5
130.75,5.0
132.75,5.5
132.75,7.0
134.25,6.5
134.25,6.0
132.75,5.0
132.75,6.5
133.5,8.5
133.25,9.5
133.25,8.5
133.0,7.5
133.0,7.0
133.5,7.0
133.5,7.5
133.0,8.5
133.0,9.5
132.75,9.0
132.75,8.5
132.75,8.0
133.25,7.5
133.25,7.0
132.5,8.0
132.5,9.5
133.5,9.5
133.5,8.5
134.75,9.0
135.25,10.5
135.25,12.0
134.25,11.0
134.25,10.0
133.5,9.5
133.5,10.5
135.25,13.5
135.25,13.5
133.5,12.5
132.75,11.5
132.75,11.0
133.75,13.5
133.75,15.5
133.0,15.0
133.0,13.5
133.75,13.0
133.5,13.0
133.5,15.5
132.75,17.0
132.75,15.5
133.5,15.0
133.5,15.0
134.5,15.0
134.5,18.0
135.75,18.0
134.75,16.5
134.75,17.0
132.75,16.0
132.75,17.5
132.0,20.0
132.0,19.5
133.25,18.0
133.25,19.0
133.0,18.0
134.75,18.5
134.75,21.0
137.0,22.0
137.0,20.5
138.25,20.5
138.25,20.0
137.5,19.5
138.5,20.5
138.5,22.0
138.75,22.0
138.75,22.0
138.5,22.5
135.75,21.0
135.75,22.0
136.5,23.5
136.5,25.0
137.5,24.0
137.5,23.5
136.25,23.0
136.25,23.5
136.25,25.0
134.75,27.0
134.75,28.0
134.0,25.0
134.0,24.0
130.25,25.5
130.25,24.5
129.5,25.5
129.5,28.5
129.75,29.0
131.25,27.0
131.25,26.5
130.75,26.0
130.75,26.5
133.25,26.0
133.25,26.0
133.25,28.5
133.25,29.5
132.0,29.0
132.0,29.0
133.25,28.0
134.25,27.0
134.25,27.0
134.75,28.0
134.75,31.0
137.25,30.0
137.25,30.0
137.5,30.5
139.0,28.5
139.0,27.5
134.75,28.0
134.75,29.0
136.0,28.5
136.0,31.0
136.0,34.0
136.75,34.0
136.75,32.5
138.75,31.5
138.75,30.5
138.75,31.0
138.75,35.5
138.0,35.0
135.75,33.0
135.75,37.5
136.75,38.5
136.75,38.0
133.75,36.5
133.75,37.5
134.75,37.0
132.0,36.5
132.0,36.5
135.0,35.5
135.0,34.5
133.5,34.5
133.5,38.5
133.25,42.0
133.25,45.0
132.0,46.5
132.25,41.5
132.25,41.0
133.25,52.5
133.25,50.5
133.25,47.0
133.25,45.5
136.25,43.5
136.25,54.5
135.0,21.5
135.0,20.0
137.25,18.5
133.0,16.0
133.0,8.5
135.5,5.5
135.5,0.0
135.5,0.0
137.75,0.0
137.75,0.0
137.5,0.0
137.5,0.0
132.25,0.0
132.25,0.0
130.75,0.0
130.75,0.0
129.75,0.0
129.75,0.0
128.75,0.0
127.25,0.0
127.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
126.75,0.0
128.75,0.0
128.75,0.0
133.25,0.0
133.25,0.0
133.25,0.0
133.25,0.0
133.0,0.0
133.0,0.0
133.0,0.0
142.0,0.0
134.25,0.0
134.25,0.0
126.25,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
126.25,0.0
126.25,0.0
126.25,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
151.75,0.0
150.75,0.0
150.75,0.0
148.5,0.0
146.75,0.0
146.75,0.0
146.75,0.0
142.5,0.0
142.5,0.0
141.0,0.0
141.0,0.0
130.5,0.0
130.5,0.0
130.75,0.0
130.75,0.0
131.5,0.0
131.5,0.0
131.0,0.0
129.0,0.0
129.0,0.0
129.0,0.0
128.5,0.0
128.5,0.0
126.75,0.0
126.75,0.0
126.5,0.0
126.75,0.0
126.75,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
127.25,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
116.5,0.0
116.5,0.0
114.75,0.0
114.75,0.0
116.5,0.0
116.5,0.0
116.5,0.0
116.5,0.0
116.5,0.0
116.5,0.0
116.25,0.0
116.25,0.0
116.25,0.0
116.25,0.0
116.25,0.0
116.25,0.0
116.25,0.0
116.5,0.0
116.5,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
151.75,0.0
151.75,0.0
143.25,0.0
143.25,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
146.0,0.0
146.0,0.0
145.75,0.0
146.0,0.0
146.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
142.0,0.0
161.5,0.0
161.5,0.0
161.0,0.0
161.0,0.0
