FHR_denoised,UC
162.0,10.5
162.0,10.5
163.75,10.5
163.75,10.5
164.5,10.5
164.5,10.0
165.5,10.0
166.0,10.0
166.0,10.5
166.0,10.5
167.0,10.0
167.0,10.5
168.25,10.5
167.5,10.5
167.5,10.5
166.25,10.5
166.25,10.5
166.25,10.5
166.25,10.5
167.75,11.5
166.5,11.5
166.5,12.0
166.75,12.5
166.5,13.0
166.5,12.5
166.0,12.0
165.5,11.5
165.5,12.0
166.5,12.0
163.5,12.0
163.5,12.0
161.75,11.5
162.75,11.5
162.0,11.5
162.0,11.0
160.5,11.0
160.5,11.0
157.75,11.0
156.75,11.0
156.75,11.0
153.5,11.0
152.75,11.0
152.75,11.0
151.25,11.0
151.25,11.0
149.25,11.5
149.0,12.0
149.0,13.0
149.0,13.5
149.0,13.5
148.0,13.0
146.5,12.5
146.5,12.5
145.25,13.0
144.75,13.0
144.75,13.0
145.0,12.5
145.0,12.5
144.25,12.5
144.25,12.0
143.25,12.0
142.75,12.0
142.75,11.5
142.0,11.5
142.0,11.5
142.5,11.5
142.25,11.5
142.25,11.5
142.25,11.5
142.25,11.5
141.25,11.5
141.0,11.5
141.0,12.0
140.75,12.0
140.75,12.5
140.25,13.0
140.5,12.0
140.5,12.0
140.75,11.5
140.75,11.5
140.5,11.5
140.5,11.5
142.0,11.5
141.25,11.5
141.25,11.0
142.25,11.0
142.25,11.0
143.0,10.5
142.75,11.0
142.75,10.5
142.0,11.0
142.0,11.5
140.0,11.5
140.0,12.0
137.75,12.5
137.75,12.5
137.75,12.0
139.0,12.0
139.0,12.0
140.75,12.0
141.75,12.0
141.75,12.0
142.0,12.0
142.0,11.5
142.25,11.5
143.25,11.5
143.25,11.0
143.25,11.5
143.25,11.5
143.5,11.5
143.5,11.0
143.5,10.5
143.25,10.5
143.25,10.5
140.25,10.5
140.25,11.0
137.25,11.5
137.25,11.0
136.5,11.0
134.75,11.0
134.75,11.5
